2023-12-13 11:42:36,804 INFO    StreamThr :4399 [internal.py:wandb_internal():86] W&B internal server running at pid: 4399, started at: 2023-12-13 11:42:36.803552
2023-12-13 11:42:46,155 INFO    SenderThread:4399 [sender.py:transition_state():617] send defer: 8
2023-12-13 11:42:46,156 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: poll_exit
2023-12-13 11:42:46,156 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: defer
2023-12-13 11:42:46,156 INFO    HandlerThread:4399 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-13 11:42:46,156 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: defer
2023-12-13 11:42:46,156 INFO    SenderThread:4399 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-13 11:42:46,156 INFO    SenderThread:4399 [job_builder.py:build():298] Attempting to build job artifact
2023-12-13 11:42:46,157 INFO    SenderThread:4399 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-13 11:42:46,157 INFO    SenderThread:4399 [job_builder.py:_get_program_relpath():446] run is notebook based run
2023-12-13 11:42:46,158 INFO    SenderThread:4399 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-13 11:42:46,166 INFO    SenderThread:4399 [sender.py:transition_state():617] send defer: 9
2023-12-13 11:42:46,166 DEBUG   SenderThread:4399 [sender.py:send():382] send: artifact
2023-12-13 11:42:46,166 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: defer
2023-12-13 11:42:46,168 INFO    HandlerThread:4399 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-13 11:42:46,469 INFO    wandb-upload_0:4399 [upload_job.py:push():86] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmpn6rr1ee8
2023-12-13 11:42:46,485 INFO    Thread-26 :4399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/output.log
2023-12-13 11:42:46,772 INFO    wandb-upload_1:4399 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpu_7pnv88
2023-12-13 11:42:47,253 INFO    SenderThread:4399 [sender.py:send_artifact():1470] sent artifact job-https___github.com_sangoncalves_openset_domain_adaptation.git_OpenDomainAdaptation_Thesisv4.ipynb - {'id': 'QXJ0aWZhY3Q6NjY2MDI1NzEx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMTEzMjE1Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjY2MDA4OTc2', 'versionIndex': 235}}}
2023-12-13 11:42:47,253 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: defer
2023-12-13 11:42:47,253 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: status_report
2023-12-13 11:42:47,253 INFO    SenderThread:4399 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-13 11:42:47,254 INFO    SenderThread:4399 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-13 11:42:47,486 INFO    SenderThread:4399 [dir_watcher.py:finish():388] scan: /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files
2023-12-13 11:42:47,486 INFO    SenderThread:4399 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/wandb-summary.json wandb-summary.json
2023-12-13 11:42:47,487 INFO    SenderThread:4399 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/wandb-metadata.json wandb-metadata.json
2023-12-13 11:42:47,487 INFO    SenderThread:4399 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/requirements.txt requirements.txt
2023-12-13 11:42:47,490 INFO    SenderThread:4399 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/config.yaml config.yaml
2023-12-13 11:42:47,490 INFO    SenderThread:4399 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/output.log output.log
2023-12-13 11:42:47,491 INFO    SenderThread:4399 [sender.py:transition_state():617] send defer: 10
2023-12-13 11:42:47,495 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: defer
2023-12-13 11:42:47,495 INFO    HandlerThread:4399 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-13 11:42:47,496 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: defer
2023-12-13 11:42:47,496 INFO    SenderThread:4399 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-13 11:42:47,496 INFO    SenderThread:4399 [file_pusher.py:finish():175] shutting down file pusher
2023-12-13 11:42:47,650 INFO    wandb-upload_2:4399 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/requirements.txt
2023-12-13 11:42:48,009 INFO    wandb-upload_0:4399 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/wandb-summary.json
2023-12-13 11:42:48,012 INFO    wandb-upload_1:4399 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/output.log
2023-12-13 11:42:48,230 INFO    wandb-upload_3:4399 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231213_114236-xe37ebec/files/config.yaml
2023-12-13 11:42:48,431 INFO    Thread-25 (_thread_body):4399 [sender.py:transition_state():617] send defer: 11
2023-12-13 11:42:48,431 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: defer
2023-12-13 11:42:48,431 INFO    HandlerThread:4399 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-13 11:42:48,432 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: defer
2023-12-13 11:42:48,432 INFO    SenderThread:4399 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-13 11:42:48,432 INFO    SenderThread:4399 [file_pusher.py:join():181] waiting for file pusher
2023-12-13 11:42:48,432 INFO    SenderThread:4399 [sender.py:transition_state():617] send defer: 12
2023-12-13 11:42:48,432 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: defer
2023-12-13 11:42:48,432 INFO    HandlerThread:4399 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-13 11:42:48,432 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: defer
2023-12-13 11:42:48,432 INFO    SenderThread:4399 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-13 11:42:48,432 INFO    SenderThread:4399 [file_stream.py:finish():595] file stream finish called
2023-12-13 11:42:48,469 INFO    SenderThread:4399 [file_stream.py:finish():599] file stream finish is done
2023-12-13 11:42:48,469 INFO    SenderThread:4399 [sender.py:transition_state():617] send defer: 13
2023-12-13 11:42:48,469 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: defer
2023-12-13 11:42:48,469 INFO    HandlerThread:4399 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-13 11:42:48,469 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: defer
2023-12-13 11:42:48,469 INFO    SenderThread:4399 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-13 11:42:48,469 INFO    SenderThread:4399 [sender.py:transition_state():617] send defer: 14
2023-12-13 11:42:48,469 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: defer
2023-12-13 11:42:48,469 INFO    HandlerThread:4399 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-13 11:42:48,470 DEBUG   SenderThread:4399 [sender.py:send():382] send: final
2023-12-13 11:42:48,470 DEBUG   SenderThread:4399 [sender.py:send():382] send: footer
2023-12-13 11:42:48,470 DEBUG   SenderThread:4399 [sender.py:send_request():409] send_request: defer
2023-12-13 11:42:48,470 INFO    SenderThread:4399 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-13 11:42:52,471 DEBUG   HandlerThread:4399 [handler.py:handle_request():146] handle_request: status_report
