2023-10-09 21:12:57,372 INFO    StreamThr :8845 [internal.py:wandb_internal():86] W&B internal server running at pid: 8845, started at: 2023-10-09 21:12:57.371731
2023-10-09 21:13:01,404 INFO    SenderThread:8845 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: telemetry
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,404 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,405 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,405 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,405 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,405 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,405 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,405 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,405 DEBUG   SenderThread:8845 [sender.py:send():380] send: config
2023-10-09 21:13:01,406 DEBUG   SenderThread:8845 [sender.py:send():380] send: telemetry
2023-10-09 21:13:01,406 DEBUG   SenderThread:8845 [sender.py:send():380] send: exit
2023-10-09 21:13:01,406 INFO    SenderThread:8845 [sender.py:send_exit():585] handling exit code: 0
2023-10-09 21:13:01,406 INFO    SenderThread:8845 [sender.py:send_exit():587] handling runtime: 0
2023-10-09 21:13:01,406 INFO    SenderThread:8845 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-09 21:13:01,406 INFO    SenderThread:8845 [sender.py:send_exit():593] send defer
2023-10-09 21:13:01,407 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,407 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-09 21:13:01,407 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,407 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-09 21:13:01,407 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 1
2023-10-09 21:13:01,407 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,407 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-09 21:13:01,407 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,408 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-09 21:13:01,408 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 2
2023-10-09 21:13:01,408 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,408 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-09 21:13:01,408 INFO    HandlerThread:8845 [system_monitor.py:finish():203] Stopping system monitor
2023-10-09 21:13:01,408 DEBUG   SystemMonitor:8845 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-09 21:13:01,408 DEBUG   SystemMonitor:8845 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-09 21:13:01,408 DEBUG   SystemMonitor:8845 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-09 21:13:01,409 INFO    HandlerThread:8845 [interfaces.py:finish():202] Joined cpu monitor
2023-10-09 21:13:01,409 INFO    HandlerThread:8845 [interfaces.py:finish():202] Joined disk monitor
2023-10-09 21:13:01,416 INFO    HandlerThread:8845 [interfaces.py:finish():202] Joined gpu monitor
2023-10-09 21:13:01,416 INFO    HandlerThread:8845 [interfaces.py:finish():202] Joined memory monitor
2023-10-09 21:13:01,416 INFO    HandlerThread:8845 [interfaces.py:finish():202] Joined network monitor
2023-10-09 21:13:01,417 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,417 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-09 21:13:01,417 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 3
2023-10-09 21:13:01,417 DEBUG   SenderThread:8845 [sender.py:send():380] send: stats
2023-10-09 21:13:01,417 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,417 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-09 21:13:01,418 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,418 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-09 21:13:01,418 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 4
2023-10-09 21:13:01,418 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,418 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-09 21:13:01,418 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,418 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-09 21:13:01,418 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 5
2023-10-09 21:13:01,418 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,418 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-09 21:13:01,419 DEBUG   SenderThread:8845 [sender.py:send():380] send: summary
2023-10-09 21:13:01,419 INFO    SenderThread:8845 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-09 21:13:01,419 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,419 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-09 21:13:01,419 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 6
2023-10-09 21:13:01,419 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,419 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-09 21:13:01,419 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,419 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-09 21:13:01,423 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 21:13:01,438 INFO    wandb-upload_0:8845 [upload_job.py:push():131] Uploaded file /tmp/tmpgjcv5l9kwandb/1p0hatqt-wandb-metadata.json
2023-10-09 21:13:01,591 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 7
2023-10-09 21:13:01,591 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:01,592 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-09 21:13:01,592 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:01,592 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-09 21:13:01,727 INFO    Thread-26 :8845 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/config.yaml
2023-10-09 21:13:01,727 INFO    Thread-26 :8845 [dir_watcher.py:_on_file_created():271] file/dir created: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/requirements.txt
2023-10-09 21:13:01,727 INFO    Thread-26 :8845 [dir_watcher.py:_on_file_created():271] file/dir created: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/output.log
2023-10-09 21:13:01,727 INFO    Thread-26 :8845 [dir_watcher.py:_on_file_created():271] file/dir created: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/wandb-summary.json
2023-10-09 21:13:01,727 INFO    Thread-26 :8845 [dir_watcher.py:_on_file_created():271] file/dir created: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/wandb-metadata.json
2023-10-09 21:13:01,911 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-09 21:13:03,410 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 8
2023-10-09 21:13:03,410 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: poll_exit
2023-10-09 21:13:03,410 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:03,411 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-09 21:13:03,411 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:03,411 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-09 21:13:03,411 INFO    SenderThread:8845 [job_builder.py:build():281] Attempting to build job artifact
2023-10-09 21:13:03,412 INFO    SenderThread:8845 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-09 21:13:03,412 INFO    SenderThread:8845 [job_builder.py:_get_program_relpath():411] run is notebook based run
2023-10-09 21:13:03,413 INFO    SenderThread:8845 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-09 21:13:03,421 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 9
2023-10-09 21:13:03,421 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:03,421 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-09 21:13:03,421 DEBUG   SenderThread:8845 [sender.py:send():380] send: artifact
2023-10-09 21:13:03,727 INFO    Thread-26 :8845 [dir_watcher.py:_on_file_modified():288] file/dir modified: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/output.log
2023-10-09 21:13:04,405 INFO    wandb-upload_1:8845 [upload_job.py:push():86] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmpsjndzgho
2023-10-09 21:13:04,725 INFO    wandb-upload_0:8845 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpcopool0k
2023-10-09 21:13:05,870 INFO    SenderThread:8845 [sender.py:send_artifact():1456] sent artifact job-https___github.com_sangoncalves_openset_domain_adaptation.git_OpenDomainAdaptation_Thesisv4.ipynb - {'id': 'QXJ0aWZhY3Q6NTk5MDI2NTE1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMTEzMjE1Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTk5MDI2MjUw', 'versionIndex': 38}}}
2023-10-09 21:13:05,870 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:05,870 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-09 21:13:05,870 INFO    SenderThread:8845 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-09 21:13:06,729 INFO    SenderThread:8845 [dir_watcher.py:finish():388] scan: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files
2023-10-09 21:13:06,730 INFO    SenderThread:8845 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/output.log output.log
2023-10-09 21:13:06,730 INFO    SenderThread:8845 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/wandb-metadata.json wandb-metadata.json
2023-10-09 21:13:06,730 INFO    SenderThread:8845 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/wandb-summary.json wandb-summary.json
2023-10-09 21:13:06,730 INFO    SenderThread:8845 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/config.yaml config.yaml
2023-10-09 21:13:06,734 INFO    SenderThread:8845 [dir_watcher.py:finish():402] scan save: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/requirements.txt requirements.txt
2023-10-09 21:13:06,737 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 10
2023-10-09 21:13:06,740 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:06,740 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-09 21:13:06,740 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:06,740 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-09 21:13:06,741 INFO    SenderThread:8845 [file_pusher.py:finish():175] shutting down file pusher
2023-10-09 21:13:06,912 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: keepalive
2023-10-09 21:13:07,093 INFO    wandb-upload_0:8845 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/wandb-summary.json
2023-10-09 21:13:07,257 INFO    wandb-upload_1:8845 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/output.log
2023-10-09 21:13:07,417 INFO    wandb-upload_2:8845 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/config.yaml
2023-10-09 21:13:07,522 INFO    wandb-upload_3:8845 [upload_job.py:push():131] Uploaded file /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/files/requirements.txt
2023-10-09 21:13:07,722 INFO    Thread-25 (_thread_body):8845 [sender.py:transition_state():613] send defer: 11
2023-10-09 21:13:07,723 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:07,723 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-09 21:13:07,724 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:07,724 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-09 21:13:07,724 INFO    SenderThread:8845 [file_pusher.py:join():181] waiting for file pusher
2023-10-09 21:13:07,724 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 12
2023-10-09 21:13:07,724 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:07,724 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-09 21:13:07,724 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:07,724 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-09 21:13:07,724 INFO    SenderThread:8845 [file_stream.py:finish():595] file stream finish called
2023-10-09 21:13:07,868 INFO    SenderThread:8845 [file_stream.py:finish():599] file stream finish is done
2023-10-09 21:13:07,868 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 13
2023-10-09 21:13:07,868 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:07,868 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-09 21:13:07,869 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:07,869 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-09 21:13:07,869 INFO    SenderThread:8845 [sender.py:transition_state():613] send defer: 14
2023-10-09 21:13:07,869 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: defer
2023-10-09 21:13:07,869 INFO    HandlerThread:8845 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-09 21:13:07,870 DEBUG   SenderThread:8845 [sender.py:send():380] send: final
2023-10-09 21:13:07,870 DEBUG   SenderThread:8845 [sender.py:send():380] send: footer
2023-10-09 21:13:07,870 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: defer
2023-10-09 21:13:07,870 INFO    SenderThread:8845 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-09 21:13:07,871 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 21:13:07,872 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-09 21:13:07,872 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: poll_exit
2023-10-09 21:13:07,872 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: server_info
2023-10-09 21:13:07,873 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: get_summary
2023-10-09 21:13:07,873 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-09 21:13:07,873 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: job_info
2023-10-09 21:13:07,873 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: server_info
2023-10-09 21:13:07,997 DEBUG   SenderThread:8845 [sender.py:send_request():407] send_request: job_info
2023-10-09 21:13:07,998 DEBUG   HandlerThread:8845 [handler.py:handle_request():146] handle_request: shutdown
2023-10-09 21:13:07,998 INFO    HandlerThread:8845 [handler.py:finish():866] shutting down handler
2023-10-09 21:13:08,873 INFO    WriterThread:8845 [datastore.py:close():294] close: /content/openset_domain_adaptation/wandb/run-20231009_211256-qijqni1z/run-qijqni1z.wandb
2023-10-09 21:13:08,997 INFO    SenderThread:8845 [sender.py:finish():1534] shutting down sender
2023-10-09 21:13:08,998 INFO    SenderThread:8845 [file_pusher.py:finish():175] shutting down file pusher
2023-10-09 21:13:08,998 INFO    SenderThread:8845 [file_pusher.py:join():181] waiting for file pusher
